age,monthly_income,collateral_value,loan_amount,state,collateral_debt,verified_restriction,dishonored_checks,expired_debts,banking_debts,commercial_debts,protests,marital_status,informed_restriction,monthly_payment,informed_purpose,auto_brand,auto_model,auto_year,pre_approved,form_completed,sent_to_analysis,channel,zip_code,gender,utm_term,education_level
28,11000.0,18000.0,15000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,1033.0,Pagar o cartao de credito,Fiat,Palio ELX 1.0/ 1.0 Fire Flex 8V 2p,2008.0,1,0,0,referral,5634XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
51,8450.0,35000.0,30000.0,DF,0.0,0.0,0,0,0,0,0,married,0.0,1441.0,ajudar a montar um negocio,Hyundai,i30 2.0 16V 145cv 5p Aut.,2010.0,1,0,1,display,7193XXXX,male,c,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
34,5000.0,25000.0,18000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,989.6,para reformar casa,GM - Chevrolet,Astra Advantage 2.0 MPFI 8V FlexPower 5p,2008.0,1,0,0,display,3264XXXX,male,c,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
34,3200.0,11700.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,344.33,Investimento,Ford,KA GL 1.0i Zetec Rocam,2005.0,1,1,0,search,3579XXXX,female,m,Educação superior incompleta.
32,2900.0,6000.0,5000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,286.4,Imobilia de casa,GM - Chevrolet,Astra Advantage 2.0 MPFI 8V FlexPower 5p,2010.0,1,0,0,search,1802XXXX,male,m,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
25,2450.0,18000.0,15000.0,GO,0.0,0.0,0,0,0,0,0,not_informed,0.0,658.0,para quitar algumas dividas...,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2011.0,1,0,0,affiliates,7380XXXX,male,,not_informed
25,2300.0,15550.0,10000.0,RJ,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,Fiat,Palio Celebration 1.0 Fire Flex 8V 2p,2008.0,1,0,0,affiliates,2605XXXX,,,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
39,3000.0,14000.0,12600.0,BA,500.0,0.0,0,0,0,0,0,not_informed,0.0,428.32,pagar outas dívidas ,Ford,Fiesta Personnalité 1.0 8V 66cv 5p,2005.0,1,0,0,display,4560XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
30,1450.0,6000.0,5400.0,SP,0.0,0.0,0,0,0,0,0,not_informed,1.0,174.71,pagar divida,GM - Chevrolet,Celta 1.0/ Super 1.0 MPFI VHC 8v 5p,2003.0,1,0,0,display,9330XXXX,male,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
37,10880.0,33094.0,30000.0,ES,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,Ford,Focus Ghia  2.0 16V/ 2.0 16V Flex 5p Aut,2009.0,1,0,1,affiliates,2909XXXX,,,Educação superior completa
36,3500.0,20000.0,18000.0,RJ,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,789.6,Comprar um apartamento ,Ford,KA 1.6 8V Flex 3p,2009.0,1,0,0,remarketing,2805XXXX,female,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
37,3900.0,29000.0,15000.0,RJ,8.0,0.0,0,0,0,0,0,not_informed,1.0,509.0,pagar as dividas e investir em um negocio proprio,GM - Chevrolet,Celta Spirit 1.0 MPFI 8V FlexPower 3p,2010.0,1,0,0,search,2389XXXX,,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
27,4000.0,26633.0,35000.0,PE,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,Ford,Fiesta SE 1.0 8V Flex 5p,2014.0,1,0,0,affiliates,5628XXXX,,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
54,1750.0,14000.0,11968.0,MG,4375.592031572431,1.0,0,0,0,1,0,not_informed,0.0,406.0,montar negocio,VW - VolksWagen,Gol (novo) 1.6 Mi Total Flex 8V 4p,2010.0,1,0,0,search,3570XXXX,,c,not_informed
55,3300.0,10000.0,5000.0,MS,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,169.97,Pagar diferença da troca de carros,Toyota,Corolla SE-G 1.8/1.8 Flex 16V Aut.,2006.0,1,0,0,direct,7900XXXX,female,,not_informed
35,4000.0,14000.0,10000.0,PR,0.0,0.0,0,0,0,0,0,not_informed,0.0,480.33,para trocar o outro veiculo por um + novo,VW - VolksWagen,Gol City 1.0 Mi 8V 4p,2005.0,1,0,0,display,8699XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
55,2000.0,30000.0,13000.0,AM,0.0,0.0,0,0,0,0,0,not_informed,0.0,570.27,comprar uma casa,Fiat,Palio Way 1.0 Fire Flex 8V 5p,2015.0,1,0,0,search,6908XXXX,female,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
47,3400.0,35000.0,5000.0,PE,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,169.97,gastos diversops,Renault,SANDERO Expression Hi-Flex 1.6 8V 5p,2014.0,1,0,0,remarketing,5077XXXX,female,c,not_informed
50,4000.0,28000.0,5000.0,SP,2000.0,0.0,0,0,0,0,0,not_informed,0.0,552.67,quitar dividas,Ford,Fiesta 1.6 16V Flex Mec. 5p,2014.0,1,1,0,referral,6106XXXX,male,,Educação superior completa
22,1978.0,30000.0,5000.0,DF,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,493.95,pagar concerto do automovel,Renault,Clio RN/Alizé/Expr./1.0 Hi-Power 16V 5p,2015.0,1,0,0,search,7233XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
32,3500.0,25000.0,5000.0,CE,0.0,0.0,0,0,0,0,0,not_informed,0.0,344.33,PAGAR CONTAS,Fiat,Palio 1.0 ECONOMY Fire Flex 8V 4p,2012.0,1,0,0,display,6380XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
43,1500.0,15000.0,8500.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,288.95,comprar equipamento de trabalho,Fiat,Palio ELX 1.4 mpi Fire Flex 8V 4p,2007.0,1,1,1,search,1490XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
35,2500.0,30000.0,17097.26,BA,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,750.0,not_informed,Honda,CITY Sedan EX 1.5 Flex 16V 4p Mec.,2010.0,1,0,0,display,4024XXXX,female,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
25,2500.0,16500.0,10000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,339.94,Pagar outras dividas ,GM - Chevrolet,Celta Super 1.0 MPFI 8V FlexPower 5p,2007.0,1,0,0,search,1540XXXX,female,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
22,3200.0,9000.0,8100.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,463.0,liquidar contas,Honda,Accord Sedã EX 2.0 16V 156cv Aut.,2012.0,1,0,0,search,7051XXXX,,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
43,4000.0,20000.0,5000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,219.33,Para quitar o especial do banco e meu cartão ,Ford,Fiesta Sedan 1.0 8V Flex 4p,2008.0,1,1,0,search,4379XXXX,female,m,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
41,8000.0,23000.0,10000.0,SC,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,987.9,envestir ,VW - VolksWagen,Kombi Lotação 1.4 Mi Total Flex 8V,2008.0,1,0,0,search,8831XXXX,male,m,not_informed
40,6150.0,20000.0,5000.0,MG,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,169.97,Reforma casa,Fiat,Uno Mille WAY ECONOMY 1.0 F.Flex 4p,2010.0,1,0,0,search,3579XXXX,male,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
40,5000.0,30000.0,15000.0,TO,16.13,0.0,0,0,0,0,0,not_informed,0.0,509.0,Uso particular ,Hyundai,HB20 Comf./C.Plus/C.Style 1.0 Flex 12V,2013.0,1,0,0,search,7700XXXX,,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
39,1500.0,23900.0,10000.0,SP,1300.0,1.0,0,0,0,0,0,not_informed,0.0,339.94,Fui aprovado num contrato da empresa NET e preciso de recursos para os primeiros meses,GM - Chevrolet,PRISMA  Sed. Maxx/ LT 1.4 8V ECONOF. 4p,2012.0,1,1,0,search,6445XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
48,4000.0,10000.0,5000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,333.33,quitar uma divida muito mais cara,Renault,Clio RL / Yahoo/ Authent. 1.0 8V 5p,2001.0,1,0,1,search,9971XXXX,male,c,Da 5ª à 8ª série do ensino fundamental (antigo 1º grau ou ginásio).
45,2300.0,27000.0,5000.0,RJ,0.0,0.0,0,0,0,0,0,not_informed,0.0,552.67,Dividas,Ford,EcoSport XLS 1.6/ 1.6 Flex 8V 5p,2007.0,1,0,0,search,2303XXXX,male,m,Da 5ª à 8ª série do ensino fundamental (antigo 1º grau ou ginásio).
32,4000.0,14000.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,493.95,Contas,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p,2007.0,1,0,0,search,1480XXXX,female,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
38,2500.0,20000.0,15000.0,PR,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,509.9,pagar dividas,Fiat,Palio 1.0 ECONOMY Fire Flex 8V 2p,2012.0,1,0,0,search,8307XXXX,female,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
18,3700.0,23500.0,20000.0,SC,400.0,0.0,0,0,0,0,0,not_informed,1.0,1099.56,Ajudar no meu negócio ,Peugeot,307 SW 2.0 16V 5p Aut.,2007.0,1,0,0,search,8940XXXX,male,m,not_informed
28,4000.0,20000.0,5000.0,MG,0.0,0.0,0,0,0,0,0,not_informed,0.0,344.33,Para fazer um investimento,VW - VolksWagen,Fox Plus 1.0Mi/ 1.0Mi Total Flex 8V 4p,2007.0,1,1,0,search,3174XXXX,female,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
24,3500.0,16900.0,10000.0,SP,300.0,0.0,0,0,0,0,0,not_informed,0.0,688.67,novo negocio,GM - Chevrolet,PRISMA Sed. Joy 1.4 8V ECONOFLEX 4p,2007.0,1,0,0,affiliates,4813XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
24,4000.0,35291.0,5000.0,PA,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,Fiat,Bravo ESSENCE Dualogic 1.8 Flex 16V 5p,2012.0,1,0,0,affiliates,6609XXXX,,,Educação superior incompleta.
50,2331.0,14400.0,6000.0,RJ,0.0,0.0,0,0,0,0,0,not_informed,0.0,663.2,Para terminar a obra da minha casa,Fiat,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2005.0,1,1,1,search,2357XXXX,male,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
52,1700.0,21000.0,6000.0,SP,1800.0,0.0,0,0,0,0,0,not_informed,0.0,263.46,quitar parcela em atraso e outros contas,GM - Chevrolet,Classic/ Classic LS 1.0 VHC FlexPower 4p,2012.0,1,1,0,display,6160XXXX,male,c,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
26,4800.0,22829.0,20546.1,PR,2400.0,0.0,0,0,0,0,0,not_informed,0.0,771.66,Ajustar contas,Ford,Fiesta TRAIL 1.6 8V Flex 5p,2009.0,1,1,0,seo,8081XXXX,male,,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
27,3000.0,13000.0,6000.0,PR,0.0,0.0,0,0,0,0,0,not_informed,0.0,263.2,investimento em meu comércio.,Fiat,Palio 1.0 ECONOMY Fire Flex 8V 4p,2011.0,1,0,0,search,8558XXXX,male,c,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
28,2000.0,21500.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,1.0,552.67,Limpar meu nome ,GM - Chevrolet,Corsa Hat. Premium 1.4 8V ECONOFLEX 5p,2008.0,1,0,0,seo,6550XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
66,1670.0,32000.0,5000.0,RS,0.0,0.0,0,0,0,0,0,not_informed,1.0,286.4,regularizar divida,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 5p,2009.0,1,0,0,search,9125XXXX,female,c,not_informed
31,3000.0,30600.0,18736.0,SP,7.61,0.0,0,0,0,0,0,single,0.0,703.0,Preciso para liquidar dividas e diminuir minha parcela mensal,Fiat,Palio ATTRACTIVE 1.0 EVO Fire Flex 8v 5p,2015.0,1,0,1,search,1291XXXX,,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
28,2500.0,19000.0,14000.0,CE,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,475.91,investir em um negocio proprio,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 4p,2010.0,1,0,0,affiliates,6267XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
34,2600.0,12000.0,10800.0,RS,574.0,0.0,0,0,0,0,0,married,0.0,593.76,REFORMA IMÓVEL,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2006.0,1,1,1,affiliates,9576XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
56,5700.0,17000.0,10000.0,SP,2500.0,0.0,0,0,0,0,0,not_informed,0.0,339.94,Problemas com saude da minha mãe e outros acertos financeiros,Fiat,Siena 1.0/ EX 1.0 mpi Fire/ Fire Flex 8v,2010.0,1,0,0,search,7122XXXX,female,c,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
40,4000.0,28000.0,5000.0,SP,0.0,1.0,0,0,1,0,0,not_informed,1.0,552.67,Pagar dividas,Fiat,Palio 1.0 ECONOMY Fire Flex 8V 4p,2011.0,1,0,0,search,1318XXXX,female,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
33,3000.0,8000.0,7000.0,MT,0.0,0.0,0,0,0,0,0,not_informed,0.0,336.23,pagar cirugia,Honda,Fit Twist 1.5 Flex 16V 5p Mec.,2013.0,1,0,0,search,7804XXXX,female,c,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
30,2000.0,15000.0,13500.0,MG,89.0,1.0,0,0,1,0,0,not_informed,1.0,592.2,"Quitar o carro e pagar contas que ficam em 2000,00",GM - Chevrolet,Corsa Sed Class.Life 1.0/1.0 FlexPower,2006.0,1,1,0,remarketing,3818XXXX,male,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
31,1200.0,25000.0,5000.0,BA,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,286.4,reforma residencia,GM - Chevrolet,Vectra Elegan. 2.0 MPFI 8V FlexPower Mec,2008.0,1,1,0,display,4530XXXX,female,c,not_informed
36,5000.0,29257.0,5000.0,AM,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,VW - VolksWagen,CROSSFOX 1.6 Mi Total Flex 8V 5p,2010.0,1,0,0,affiliates,6907XXXX,,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
37,5000.0,16000.0,14400.0,DF,4375.592031572431,0.0,1,0,1,0,0,not_informed,1.0,465.89,LEVANTAR MINHA EMPRESA,GM - Chevrolet,Corsa Sed Class.Super 1.0/1.0 FlexPower,2009.0,1,0,0,search,7250XXXX,male,c,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
28,7000.0,19000.0,12000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,526.92,Negocio,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p,2011.0,1,1,0,seo,6720XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
27,4000.0,21000.0,10000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,987.9,PARA FINALIZAR A CONSTRUÇÃO DA MINHA CASA,GM - Chevrolet,Classic/ Classic LS 1.0 VHC FlexPower 4p,2011.0,1,0,0,seo,6766XXXX,female,,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
26,3500.0,35000.0,5000.0,DF,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,344.33,empreendimento comercial restaurante,Ford,Ranger XL 2.3 16v 137cv 4x2 CD Repower.,2008.0,1,0,0,search,7193XXXX,male,c,not_informed
51,4000.0,29000.0,26100.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,1144.92,abrir negócio próprio,Ford,EcoSport XLS 1.6/ 1.6 Flex 8V 5p,2009.0,1,1,0,affiliates,1504XXXX,male,,Educação superior incompleta.
35,6000.0,35000.0,31000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,1359.87,PARA INVESTIMENTOS ,Renault,Megane Grand Tour Dynam. Hi-Flex 1.6 16V,2012.0,1,0,0,search,1650XXXX,female,c,4ª série completa do ensino fundamental (antigo 1º grau ou primário).
32,2600.0,18000.0,16200.0,SC,10.0,0.0,0,0,0,0,0,not_informed,0.0,550.0,problemas de saude,Honda,Fit LX 1.4/ 1.4 Flex 8V/16V 5p Aut.,2005.0,1,0,0,search,8923XXXX,,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
31,2500.0,15000.0,6000.0,SP,1600.0,0.0,0,0,0,0,0,not_informed,0.0,225.35,dividas,Renault,Clio Campus Hi-Flex 1.0 16V 3p,2009.0,1,0,0,search,3239XXXX,female,c,Educação superior completa
53,8000.0,21000.0,14000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,964.13,not_informed,Fiat,Siena HLX 1.8 mpi Flex 8V 4p,2006.0,1,0,0,search,1478XXXX,female,m,Educação superior completa
43,5000.0,34500.0,31050.0,PR,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,1293.75,Aquisição do Veiculo,Honda,Fit LXL 1.4/ 1.4 Flex 8V/16V 5p Aut.,2010.0,1,0,0,search,8321XXXX,female,c,not_informed
19,2000.0,30000.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,286.4,Quitar contas particulares,Chrysler,PT Cruiser Classic 2.4 16V 143cv 4p,2008.0,1,0,0,search,9340XXXX,male,c,not_informed
37,8000.0,23000.0,20000.0,SP,480.0,0.0,0,0,0,0,0,not_informed,0.0,878.21,investimento na minha empresa,GM - Chevrolet,Celta Spirit/ LT 1.0 MPFI 8V FlexP. 5p,2012.0,1,0,0,remarketing,9830XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
41,2000.0,10000.0,9000.0,SC,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,395.19,comprar o carro,GM - Chevrolet,Astra Advantage 2.0 MPFI 8V FlexPower 5p,2007.0,1,0,0,direct,8805XXXX,male,,Educação superior completa
31,1500.0,8000.0,5000.0,AM,4375.592031572431,0.0,0,0,0,0,0,not_informed,1.0,219.33,Pagar dívidas diversas,Honda,CITY Sedan DX 1.5 Flex 16V Mec.,2016.0,1,0,1,display,6909XXXX,male,m,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
69,3666.0,20000.0,6500.0,PI,1800.0,0.0,0,0,0,0,0,not_informed,1.0,357.36,Para investir no próprio negocio,Fiat,Siena TETRAFUEL 1.4 mpi Fire Flex 8v 4p,2008.0,1,0,0,search,6402XXXX,female,m,not_informed
49,6000.0,21000.0,18900.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,1082.0,Uso pessoal,VW - VolksWagen,Fox Plus 1.6Mi/ 1.6Mi Total Flex 8V 4p,2009.0,1,0,0,search,5404XXXX,,c,not_informed
30,1300.0,17000.0,5000.0,SP,4000.0,0.0,0,0,0,0,0,not_informed,0.0,219.33,investimentos imobiliario,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 2p,2007.0,1,0,0,display,1860XXXX,male,m,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
29,6330.0,22000.0,18000.0,DF,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,989.6,compra,GM - Chevrolet,S10 Pick-Up Exec. 2.8 4x2 CD TB Int.Dies,2005.0,1,0,1,display,7230XXXX,male,c,Educação superior incompleta.
22,5700.0,20778.0,18700.2,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,820.32,Reforma ,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 4p,2011.0,1,1,0,affiliates,1816XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
31,1200.0,12000.0,5227.0,MG,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,299.0,para quitar outra conta,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 2p,2006.0,1,0,0,search,3880XXXX,,c,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
36,7000.0,42000.0,5000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,552.67,ajustar as contas do cartão de credito,Ford,Ka+ Sedan 1.5 SEL 16V Flex 4p,2015.0,1,1,0,search,1813XXXX,male,c,Educação superior incompleta.
28,1000.0,30000.0,6000.0,PR,0.0,0.0,0,0,0,0,0,not_informed,0.0,203.96,investimento,VW - VolksWagen,CROSSFOX 1.6 Mi Total Flex 8V 5p,2009.0,1,0,0,search,8382XXXX,female,c,Educação superior completa
34,4395.0,21000.0,18900.0,SP,6600.0,0.0,0,0,0,0,0,single,0.0,829.91,Quitação de outras dívidas,Ford,Fiesta 1.6 8V Flex/Class 1.6 8V Flex 5p,2009.0,1,1,1,display,1251XXXX,male,c,Educação superior incompleta.
29,6000.0,12000.0,10800.0,PR,4375.592031572431,0.0,0,0,0,0,0,married,0.0,367.0,construção de casa,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 4p,2006.0,1,0,1,search,8290XXXX,,c,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
31,10000.0,34521.0,6000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,Kia Motors,Carens EX 2.0 16V  Aut,2010.0,1,0,1,affiliates,5624XXXX,,,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
43,2500.0,18000.0,5000.0,DF,1500.0,0.0,0,0,0,0,0,not_informed,0.0,219.55,da conta de uma emergecia,Fiat,Palio 1.0 Cel. ECON./ITALIA F.Flex 8V 4p,2011.0,1,0,0,search,7214XXXX,male,c,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
23,5000.0,12600.0,5000.0,SC,0.0,0.0,0,0,0,0,0,single,0.0,169.97,Pagar dividas,Ford,KA 1.0i 3p,2007.0,1,0,1,display,8835XXXX,female,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
30,2400.0,34004.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,GM - Chevrolet,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2013.0,1,0,0,affiliates,6824XXXX,,,not_informed
29,800.0,13000.0,5000.0,MG,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,219.0,DAR ENTRDA EM UMA MOTO,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 4p,2008.0,1,0,1,search,3840XXXX,,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
22,8000.0,35000.0,10000.0,RS,0.0,0.0,0,0,0,0,0,not_informed,0.0,438.67,Casamento,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2014.0,1,0,0,search,9555XXXX,female,t,not_informed
49,3000.0,11000.0,9900.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,1.0,336.54,Pagar dividas,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 4p,2010.0,1,0,0,search,1105XXXX,male,m,Educação superior completa
39,1886.0,13000.0,9000.0,AP,0.0,0.0,0,0,0,0,0,not_informed,0.0,305.94,Reforma de imovel,Cross Lander,CL-244 2.8 132cv 4x4 TB Int. Diesel,2006.0,1,1,0,display,6898XXXX,male,m,Da 5ª à 8ª série do ensino fundamental (antigo 1º grau ou ginásio).
29,3500.0,19000.0,5000.0,SP,3500.0,0.0,0,0,0,0,0,not_informed,0.0,493.95,Quitar outras dividas,VW - VolksWagen,Fox Route 1.0 Mi Total Flex 8V 5p,2008.0,1,0,0,search,1504XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
32,6000.0,16000.0,14400.0,SP,4375.592031572431,0.0,0,0,0,0,0,single,0.0,991.68,financiar dividas mais caras,Fiat,Palio Celebration 1.0 Fire Flex 8V 4p,2007.0,1,1,1,remarketing,5887XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
31,10000.0,27000.0,18000.0,ES,0.0,0.0,0,0,0,0,0,not_informed,0.0,1239.6,dividas pessoa,Fiat,Palio ATTRACTIVE 1.0 EVO Fire Flex 8v 5p,2013.0,1,0,1,search,2905XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
36,2500.0,22000.0,15000.0,RJ,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,720.5,para quitar o veiculo,Renault,SANDERO Authentique Hi-Flex 1.0 16V 5p,2011.0,1,1,0,search,2607XXXX,male,,Da 5ª à 8ª série do ensino fundamental (antigo 1º grau ou ginásio).
47,3000.0,30000.0,5000.0,RS,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,219.33,not_informed,Renault,LOGAN Expression Hi-Flex 1.6 8V 4p,2013.0,1,0,0,display,9751XXXX,male,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
38,10000.0,20000.0,18000.0,MG,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,1096.67,novos negocios,VW - VolksWagen,Gol (novo) 1.0 Mi Total Flex 8V 2p,2014.0,1,0,0,remarketing,3747XXXX,male,m,Educação superior completa
40,3850.0,38000.0,5000.0,SC,0.0,0.0,0,0,0,0,0,not_informed,0.0,344.33,quitar umas dividas,Ford,Ka+ Sedan 1.5 16V Flex 4p,2015.0,1,0,0,search,8835XXXX,female,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
34,2000.0,26000.0,10000.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,480.33,Gastos variados,Fiat,UNO WAY Celeb. 1.0 EVO Fire Flex 8V 5p,2012.0,1,0,0,search,8070XXXX,male,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
42,2000.0,16000.0,13000.0,SP,700.0,0.0,0,0,0,0,0,not_informed,0.0,570.27,Quitar dívidas diversas ,Ford,Focus 1.6 S/SE/SE Plus Flex 8V/16V  5p,2005.0,1,1,0,search,9176XXXX,male,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
34,2400.0,14323.0,7000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,850.9225721103144, ,GM - Chevrolet,Celta Super 1.0 MPFI 8V FlexPower 5p,2006.0,1,0,0,affiliates,3508XXXX,,,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
